title,author,index,category,year,comment,found
Słowacki Raj,Slovenska kartografia,M-8,Mapy,1984,"1:50 000, turyst., po słowacku",Nie
Góry Strażowskie,Slovenska kartografia,M-80,Mapy,1986,"1:100 000, turyst., po słowacku",Nie
Słowacki Raj,Slovenska kartografia,M-81,Mapy,1990,"1:50 000, turyst., po słowacku",Nie
Poważski Inowiec,Slovenska kartografia,M-82,Mapy,1985,"1:100 000, turyst., po słowacku",Nie
Wielka Fatra,Slovenska kartografia,M-83,Mapy,1987,"1:100 000, turyst., po słowacku",Nie
Białe Karpaty,Slovenska kartografia,M-84,Mapy,1987,"1:100 000, turyst., po słowacku",Nie
"Orawa, Jezioro Orawskie",Slovenska kartografia,M-85,Mapy,1988,"1:100 000, turyst., po słowacku",Nie
Bieszczady,PPWK,M-86,Mapy,1976,"1:75 000, turyst.",Nie
Bieszczady,PPWK,M-87,Mapy,1976,"1:75 000, turyst.",Nie
Bieszczady,PPWK,M-88,Mapy,1976,"1:75 000, turyst.",Nie
Bieszczady,PPWK,M-89,Mapy,1977,"1:75 000, turyst.",Nie
"Tribecz, Pohroński Inowiec",Slovenska kartografia,M-9,Mapy,1987,"1:100 000, turyst., po słowacku",Nie
Bieszczady,PPWK,M-90,Mapy,1977,"1:75 000, turyst.",Nie
Bieszczady,PPWK,M-91,Mapy,1980,"1:75 000, turyst.",Nie
Bieszczady,PPWK,M-92,Mapy,1986,"1:75 000, turyst.",Nie
Bieszczady,PPWK,M-93,Mapy,1986,"1:75 000, turyst.",Nie
Bieszczady,PPWK,M-94,Mapy,1987,"1:75 000, turyst.",Nie
Bieszczady Zachodnie,PitrKartografia,M-95,Mapy,1991,"1:75 000, turyst.",Nie
Babia Góra,,M-96,Mapy,1974,"1:25 000, topogr.",Nie
Karkonosze,PPWK,M-97,Mapy,1976,"1:75 000, turyst.",Nie
Karkonosze,PPWK,M-98,Mapy,1976,"1:75 000, turyst.",Nie
Beskid Niski,PPWK,M-99,Mapy,1981,"1:125 000, turyst.",Nie
Pierwsza pomoc,NN,MS-1,Pierwsza pomoc,1980 Warszawa,,Nie
Pierwsza pomoc,NN,MS-10,Pierwsza pomoc,1980 Warszawa,,Nie
Góry jako źródło inspiracji artystycznej,Kolbuszewski Jacek,MS-100,Nauka o literaturze,1984 Warszawa-Kraków,,Nie
Góry jako źródło inspiracji artystycznej,Kolbuszewski Jacek,MS-101,Nauka o literaturze,1984 Warszawa-Kraków,,Nie
Z etnografii Karpat Polskich,Kamocki Janusz,MS-103,Etnografia,1984 Warszawa-Kraków,,Nie
Z etnografii Karpat Polskich,Kamocki Janusz,MS-104,Etnografia,1984 Warszawa-Kraków,,Nie
Górska Odznaka Turystyczna. Początek - rozwój - zadania.,Krygowski Władysław,MS-106,Historia turystyki,1984 Warszawa-Kraków,,Nie
Górska Odznaka Turystyczna. Początek - rozwój - zadania.,Krygowski Władysław,MS-107,Historia turystyki,1984 Warszawa-Kraków,,Nie
Zeszyty szkoleniowe. T. 2,Łopaciński Krzysztof,MS-108,Informatory,1979 Warszawa,,Nie
Zeszyty szkoleniowe. T. 2,Łopaciński Krzysztof,MS-108,Metodyka,1979 Warszawa,,Nie
Barnakan Warszawski,NN,MS-109,Przewodniki niegórskie,1986 Warszawa,,Tak
Pierwsza pomoc,NN,MS-11,Pierwsza pomoc,1980 Warszawa,,Nie
Łemkowie i Łemkowszczyzna. Materiały do bibliografii,Zagórzański Tadeusz,MS-111,Wyprawy,1984 Warszawa,,Nie
Łemkowie i Łemkowszczyzna. Materiały do bibliografii,Zagórzański Tadeusz,MS-111,Etnografia,1984 Warszawa,,Nie
Z Czarnohory do Alp Rodneńskich,Zapałowicz Hugo,MS-112,Terenoznawstwo,1881 Kraków,,Nie
Z Czarnohory do Alp Rodneńskich,Zapałowicz Hugo,MS-113,Terenoznawstwo,1881 Kraków,,Nie
România - Karpaty Marmaroskie,"Kulewski Adam, Wielocha Andrzej",MS-117,Monograficzne,1985 Warszawa,,Nie
Antologia bieszczadzka,Olszański Tadeusz A.,MS-118,Literatura,1985 Warszawa,,Nie
Drewniane cerkwie karpackie,Kryciński Stanisław,MS-119,Architektura,1984 Warszawa,,Nie
Pierwsza pomoc,NN,MS-12,Pierwsza pomoc,1980 Warszawa,,Nie
Drewniane cerkwie karpackie,Kryciński Stanisław,MS-121,Architektura,1984 Warszawa,,Nie
Drewniane cerkwie karpackie,Kryciński Stanisław,MS-122,Architektura,1984 Warszawa,,Nie
Etnografia. Krótki zarys kultury ludowej w Polsce. Materiał dla kursów OT,Krzywicki Tomasz,MS-124,Etnografia,1984 Warszawa,,Nie
Etnografia. Krótki zarys kultury ludowej w Polsce. Materiał dla kursów OT,Krzywicki Tomasz,MS-126,Etnografia,1984 Warszawa,,Nie
Pierwsza pomoc,NN,MS-13,Pierwsza pomoc,1980 Warszawa,,Nie
Etnografia. Krótki zarys kultury ludowej w Polsce. Materiał dla kursów OT,Krzywicki Tomasz,MS-131,Etnografia,1984 Warszawa,,Nie
Etnografia. Krótki zarys kultury ludowej w Polsce. Materiał dla kursów OT,Krzywicki Tomasz,MS-132,Etnografia,1984 Warszawa,,Nie
Etnografia. Krótki zarys kultury ludowej w Polsce. Materiał dla kursów OT,Krzywicki Tomasz,MS-133,Etnografia,1984 Warszawa,,Nie
"Polska mało znana. Wybór reportaży z ""Gościńca""",Stolarczyk Stanisław,MS-136,Literatura,1984 Warszawa,,Nie
"Polska mało znana. Wybór reportaży z ""Gościńca""",Stolarczyk Stanisław,MS-136,Etnografia,1984 Warszawa,,Nie
"Zabytkowe kościoły Orawy, Spisza, Podhala, Gorców i Pienin",Janicka-Krzywda Urszula,MS-138,Architektura,1987 Kraków,,Nie
Ochrona przyrody w Tatrach Polskich,Zawiłło Edward,MS-139,Przewodniki wspinaczkowe,1986 Kraków,,Nie
Pierwsza pomoc,NN,MS-14,Pierwsza pomoc,1980 Warszawa,,Nie
Spisz Środkowy i Północny w naszym stuleciu,Trajdos Tadeusz M.,MS-140,Historia,1987 Warszawa,,Nie
Spisz Środkowy i Północny w naszym stuleciu,Trajdos Tadeusz M.,MS-140,Etnografia,1987 Warszawa,,Nie
Zabytki architektury i budownictwa w Polsce. T. XIII Woj. rzeszowskie,Brykowski Ryszard,MS-142,Architektura,1973 Warszawa,,Nie
Spisz. Informator turystyczny,"Barczyk Grzegorz, Męczarski Marek",MS-144,Monograficzne,1986 Warszawa,,Nie
Spisz. Informator turystyczny,"Barczyk Grzegorz, Męczarski Marek",MS-145,Monograficzne,1986 Warszawa,,Nie
Spisz. Informator turystyczny,"Barczyk Grzegorz, Męczarski Marek",MS-146,Monograficzne,1986 Warszawa,,Nie
Spisz. Informator turystyczny,"Barczyk Grzegorz, Męczarski Marek",MS-147,Monograficzne,1986 Warszawa,,Nie
Pierwsza pomoc,NN,MS-15,Pierwsza pomoc,1980 Warszawa,,Nie
Zabytki architektury i budownictwa w Polsce. T. VII Woj. kieleckie,Pietrusińska Maria,MS-151,Architektura,1973 Warszawa,,Nie
Pierwsza wojna światowa w Karpatach,Olszański Tadeusz A. (red.),MS-153,Historia,1985 Warszawa,,Nie
"Beskidy - część wschodnia. Beskid Niski, Bieszczady i ich pogórza",Okoń Marek,MS-155,Monograficzne,1987 Warszawa-Kraków,,Nie
Trekking in Nepal. Himalayan Journeys,NN,MS-158,Informatory,nie podano,,Nie
Pierwsza pomoc,NN,MS-16,Pierwsza pomoc,1980 Warszawa,,Nie
Informator o obiektach PTTK,Kassenberg Ewa (red.),MS-161,Informatory,1988 Warszawa,,Nie
Przewodniki po Tatrach,Barczyk Grzegorz (red.),MS-162,Historia turystyki,1988 Warszawa SKG,,Nie
Przewodniki po Tatrach,Barczyk Grzegorz (red.),MS-163,Historia turystyki,1988 Warszawa SKG,,Nie
Przewodniki po Tatrach,Barczyk Grzegorz (red.),MS-164,Historia turystyki,1988 Warszawa SKG,,Nie
Informator dla turystów wyjeżdżających za granicę,NN,MS-165,Informatory,1987 Warszawa,,Nie
Od Komańczy do Krempnej. Przewodnik krajoznawczy,"Grzesik Witold, Traczyk Tomasz",MS-167,Historia,1987 Warszawa,,Nie
Od Komańczy do Krempnej. Przewodnik krajoznawczy,"Grzesik Witold, Traczyk Tomasz",MS-167,Etnografia,1987 Warszawa,,Nie
Od Komańczy do Krempnej. Przewodnik krajoznawczy,"Grzesik Witold, Traczyk Tomasz",MS-168,Historia,1987 Warszawa,,Nie
Od Komańczy do Krempnej. Przewodnik krajoznawczy,"Grzesik Witold, Traczyk Tomasz",MS-168,Etnografia,1987 Warszawa,,Nie
Pierwsza pomoc,NN,MS-17,Pierwsza pomoc,1980 Warszawa,,Nie
Tatry Bielskie. Informator turystyczny,Humnicki Włodzimierz,MS-171,Monograficzne,1986 Warszawa,,Nie
Tatry Bielskie. Informator turystyczny,Humnicki Włodzimierz,MS-173,Monograficzne,1986 Warszawa,,Nie
"Polska mało znana. Wybór reportaży z ""Gościńca""",Stolarczyk Stanisław,MS-174,Literatura,1984 Warszawa,,Nie
"Polska mało znana. Wybór reportaży z ""Gościńca""",Stolarczyk Stanisław,MS-174,Etnografia,1984 Warszawa,,Nie
Torfowiska w Sudetach i Karpatach Polskich,Twarogowa Barbara,MS-176,Przewodniki wspinaczkowe,1986 Warszawa-Kraków,,Nie
Torfowiska w Sudetach i Karpatach Polskich,Twarogowa Barbara,MS-177,Przewodniki wspinaczkowe,1986 Warszawa-Kraków,,Nie
Nadsanie. T. 1. Inwentaryzacja krajoznawcza gminy Czarna,Kryciński Stanisław (red.),MS-181,Historia,1986 Warszawa,,Nie
Nadsanie. T. 1. Inwentaryzacja krajoznawcza gminy Czarna,Kryciński Stanisław (red.),MS-181,Architektura,1986 Warszawa,,Nie
Nadsanie. T. 1. Inwentaryzacja krajoznawcza gminy Czarna,Kryciński Stanisław (red.),MS-181,Etnografia,1986 Warszawa,,Nie
Etnografia. Konspekt wykładu kursu OT,Łysoń Krzysztof,MS-184,Etnografia,nie podano,,Nie
Etnografia. Konspekt wykładu kursu OT,Łysoń Krzysztof,MS-184,Architektura,nie podano,,Nie
Rośliny wokół nas. Drzewa,Miłkowska Maria,MS-188,Przewodniki wspinaczkowe,1988,,Nie
Rośliny wokół nas. Drzewa,Miłkowska Maria,MS-189,Przewodniki wspinaczkowe,1988,,Nie
Pierwsza pomoc,NN,MS-19,Pierwsza pomoc,1980 Warszawa,,Nie
Rośliny wokół nas. Drzewa,Miłkowska Maria,MS-190,Przewodniki wspinaczkowe,1988,,Nie
Rośliny wokół nas. Kwiaty,Miłkowska Maria,MS-191,Przewodniki wspinaczkowe,1988,,Nie
Konspekt wykładu z historii turystyki,Staniszewski Tomasz,MS-192,Historia turystyki,1988,,Nie
Konspekt wykładu z historii turystyki,Staniszewski Tomasz,MS-193,Historia turystyki,1988,,Nie
Architektura - mały słowniczek pojęć,Borusiewicz Władysław,MS-194,Architektura,1988,,Nie
Architektura - mały słowniczek pojęć,Borusiewicz Władysław,MS-195,Architektura,1988,,Nie
Etnografia. Konspekt wykładu kursu OT,Łysoń Krzysztof,MS-197,Etnografia,nie podano,,Nie
Etnografia. Konspekt wykładu kursu OT,Łysoń Krzysztof,MS-197,Architektura,nie podano,,Nie
Ochrona prawna obszarów przyrodniczo cennych,Radecki Wojciech,MS-199,Przewodniki wspinaczkowe,1987 Kraków,,Nie
Pierwsza pomoc,NN,MS-2,Pierwsza pomoc,1980 Warszawa,,Nie
Pierwsza pomoc,NN,MS-20,Pierwsza pomoc,1980 Warszawa,,Nie
Bucovina. Informator turystyczny. Cz. I,Krzywda Piotr (red),MS-200,Monograficzne,1987 Kraków,,Nie
Podlasie. Z 1. Puszcza która ocalała,Waśkiel Marek (red.),MS-201,Historia,1988 Białystok,,Nie
Podlasie. Z 1. Puszcza która ocalała,Waśkiel Marek (red.),MS-201,Przewodniki wspinaczkowe,1988 Białystok,,Nie
"Atrybut - Patron - Symbol, czyli co o świętych i błogosławionych powinien wiedzieć przewodnik",Janicka-Krzywda Urszula,MS-202,Przyroda,1988 Kraków,,Nie
"Sudety (Seria ""przekroje geologiczne przez Polskę"")",Grocholski Wojciech,MS-204,Geologia,1967 Warszawa,,Nie
Drewniane cerkwie karpackie,Kryciński Stanisław,MS-205,Architektura,1984 Warszawa,,Nie
"Muzeum ""Orawski Park Etnograficzny w Zubrzycy Górnej"" (folder)",Ładygin Zbigniew,MS-206,Informatory,1988 Kraków,,Nie
"Muzeum ""Orawski Park Etnograficzny w Zubrzycy Górnej"" (folder)",Ładygin Zbigniew,MS-207,Informatory,1988 Kraków,,Nie
Kształtowanie się karpackich granic Polski (X-XX w.),Sobczyński Marek,MS-208,Historia,1986 Łódź,,Nie
Kształtowanie się karpackich granic Polski (X-XX w.),Sobczyński Marek,MS-209,Historia,1986 Łódź,,Nie
Pierwsza pomoc,NN,MS-21,Pierwsza pomoc,1980 Warszawa,,Nie
Powstanie górskich parków narodowych w Polsce,Fischenbach Jarosław,MS-210,Przewodniki wspinaczkowe,1986 Łódź,,Nie
Powstanie górskich parków narodowych w Polsce,Fischenbach Jarosław,MS-211,Przewodniki wspinaczkowe,1986 Łódź,,Nie
Pierwsza wojna światowa w Karpatach,Olszański Tadeusz A. (red.),MS-212,Historia,1985 Warszawa,,Nie
Łemkowie i Łemkowszczyzna. Materiały do bibliografii,Zagórzański Tadeusz,MS-213,Etnografia,1984 Warszawa,,Nie
Łemkowie i Łemkowszczyzna. Materiały do bibliografii,Zagórzański Tadeusz,MS-213,Wyprawy,1984 Warszawa,,Nie
Pierwsza pomoc,Kieras Zbigniew,MS-214,Pierwsza pomoc,1985 Warszawa,,Nie
Pierwsza pomoc,Kieras Zbigniew,MS-215,Pierwsza pomoc,1985 Warszawa,,Nie
Pierwsza pomoc,Kieras Zbigniew,MS-216,Pierwsza pomoc,1985 Warszawa,,Nie
Pierwsza pomoc w wypadkach górskich,Korejwo Jerzy,MS-217,Pierwsza pomoc,1985 Warszawa,,Nie
Pierwsza pomoc w wypadkach górskich,Korejwo Jerzy,MS-218,Pierwsza pomoc,1985 Warszawa,,Nie
Architektura,Sołtyk Jan,MS-22,Architektura,1977 Warszawa,,Nie
Regulamin Górskiej Odznaki Turystycznej PTTK oraz spis wycieczek punktowanych,NN,MS-220,Informatory,1978 Warszawa-Kraków,,Nie
Regulamin Górskiej Odznaki Turystycznej PTTK oraz spis wycieczek punktowanych,NN,MS-221,Informatory,1988 Warszawa-Kraków,,Nie
Z Czarnohory do Alp Rodneńskich,Zapałowicz Hugo,MS-232,Terenoznawstwo,1881 Kraków,,Nie
Z Czarnohory do Alp Rodneńskich,Zapałowicz Hugo,MS-233,Terenoznawstwo,1881 Kraków,,Nie
România - Karpaty Marmaroskie,"Kulewski Adam, Wielocha Andrzej",MS-235,Monograficzne,1985 Warszawa,,Nie
Podlasie. Z 1. Puszcza która ocalała,Waśkiel Marek (red.),MS-236,Historia,1988 Białystok,,Nie
Podlasie. Z 1. Puszcza która ocalała,Waśkiel Marek (red.),MS-236,Przewodniki wspinaczkowe,1988 Białystok,,Nie
Podlasie. Z 1. Puszcza która ocalała,Waśkiel Marek (red.),MS-237,Przewodniki wspinaczkowe,1988 Białystok,,Nie
Podlasie. Z 1. Puszcza która ocalała,Waśkiel Marek (red.),MS-237,Historia,1988 Białystok,,Nie
Budownictwo drewniane. Materiały szkoleniowe dla kursu przewodnickiego,"Czarnocki Jerzy, Jablkowski Jan, Porada Krzysztof",MS-239,Architektura,1983 Warszawa,,Nie
Architektura,Sołtyk Jan,MS-24,Architektura,1977 Warszawa,,Nie
Budownictwo drewniane. Materiały szkoleniowe dla kursu przewodnickiego,"Czarnocki Jerzy, Jablkowski Jan, Porada Krzysztof",MS-240,Architektura,1983 Warszawa,,Nie
Budownictwo drewniane. Materiały szkoleniowe dla kursu przewodnickiego,"Czarnocki Jerzy, Jablkowski Jan, Porada Krzysztof",MS-242,Architektura,1983 Warszawa,,Nie
Budownictwo drewniane. Materiały szkoleniowe dla kursu przewodnickiego,"Czarnocki Jerzy, Jablkowski Jan, Porada Krzysztof",MS-243,Architektura,1983 Warszawa,,Nie
Budownictwo drewniane. Materiały szkoleniowe dla kursu przewodnickiego,"Czarnocki Jerzy, Jablkowski Jan, Porada Krzysztof",MS-244,Architektura,1983 Warszawa,,Nie
Architektura,Sołtyk Jan,MS-25,Architektura,1977 Warszawa,,Nie
Bucovina. Informator turystyczny. Cz. I,Krzywda Piotr (red),MS-252,Monograficzne,1987 Kraków,,Nie
Zabytki Mołdawii. Okolice Fălticeni,Szucki Piotr,MS-253,Architektura,1984 Lublin,,Nie
Zabytki Mołdawii. Okolice Fălticeni,Szucki Piotr,MS-254,Architektura,1984 Lublin,,Nie
Góry polskie w pytaniach i odpowiedziach. Sudety,Staffa Marek,MS-255,Monograficzne,1982 Warszawa-Kraków,,Nie
Cmentarze wojskowe z okresu I wojny światowej w rejonie Beskidu Niskiego i pogórza,Frodyma Roman,MS-256,Architektura,1989 Warszawa,,Nie
Cmentarze wojskowe z okresu I wojny światowej w rejonie Beskidu Niskiego i pogórza,Frodyma Roman,MS-256,Historia,1989 Warszawa,,Nie
Cmentarze wojskowe z okresu I wojny światowej w rejonie Beskidu Niskiego i pogórza,Frodyma Roman,MS-257,Historia,1989 Warszawa,,Nie
Cmentarze wojskowe z okresu I wojny światowej w rejonie Beskidu Niskiego i pogórza,Frodyma Roman,MS-257,Architektura,1989 Warszawa,,Nie
Od Komańczy do Krempnej. Przewodnik krajoznawczy,"Grzesik Witold, Traczyk Tomasz",MS-258,Etnografia,1987 Warszawa,,Nie
Od Komańczy do Krempnej. Przewodnik krajoznawczy,"Grzesik Witold, Traczyk Tomasz",MS-258,Historia,1987 Warszawa,,Nie
Od Komańczy do Krempnej. Przewodnik krajoznawczy,"Grzesik Witold, Traczyk Tomasz",MS-259,Etnografia,1987 Warszawa,,Nie
Od Komańczy do Krempnej. Przewodnik krajoznawczy,"Grzesik Witold, Traczyk Tomasz",MS-259,Historia,1987 Warszawa,,Nie
Architektura,Sołtyk Jan,MS-26,Architektura,1977 Warszawa,,Nie
Śladami I wojny Światowej między Rabą a Dunajcem,"Garduła Krzysztof, Ogórek Leszek",MS-260,Architektura,1988 Kraków,,Nie
Śladami I wojny Światowej między Rabą a Dunajcem,"Garduła Krzysztof, Ogórek Leszek",MS-260,Historia,1988 Kraków,,Nie
Orawa. Informator turystyczny,"Barczyk Grzegorz, Męczarski Marek",MS-261,Monograficzne,1984 Warszawa SKG,,Nie
Cmentarze wojenne w Beskidzie Niskim,Reif Adam,MS-262,Architektura,nie podano,,Nie
Cmentarze wojenne w Beskidzie Niskim,Reif Adam,MS-262,Historia,nie podano,,Nie
Z zagadnień etnografii województwa krakowskiego,Kamoccy Maria i Janusz,MS-263,Etnografia,1972 Kraków,,Nie
Kształtowanie się karpackich granic Polski (X-XX w.),Sobczyński Marek,MS-264,Historia,1986 Łódź,,Nie
Katalog zabytków sztuki w Polsce. Powiat Nowosądecki (tekst),Misiąg-Bocheńska Anna,MS-265,Architektura,1951 Warszawa,,Nie
Zakony w Polsce,Pawlik Jerzy (red),MS-266,Przyroda,1988 Łódź,,Nie
Historia studenckiej turystyki górskiej. 20 lat Studenckiego Koła Przewodników Beskidzkich,"Jung Grzegorz, Lipszyc Jan Bazyl (red.)",MS-267,Historia turystyki,1977 Warszawa,,Nie
Etnografia,Zaremba Anna,MS-268,Etnografia,1993 Warszawa (SKG),,Nie
Opowieść o Towarzystwie Tatrzańskim,Midowicz Władysław,MS-269,Historia turystyki,nie podano,,Nie
Architektura,Sołtyk Jan,MS-27,Architektura,1977 Warszawa,,Nie
Wycieczka w Tatry. Przewodnik dla studentów I roku,Koło Naukowe Studentów Geografii UW,MS-270,Monograficzne,1979 Warszawa,,Nie
Topografia Karpat i Sudetów,Płóciennik Tomasz,MS-271,Geografia,"nie podano, SKG",,Nie
Zeszyty szkoleniowe. T. 2,Łopaciński Krzysztof,MS-272,Metodyka,1979 Warszawa,,Nie
Zeszyty szkoleniowe. T. 2,Łopaciński Krzysztof,MS-272,Informatory,1979 Warszawa,,Nie
Architektura - mały słowniczek pojęć,Borusiewicz Władysław,MS-273,Architektura,1988,,Nie
Architektura - mały słowniczek pojęć,Borusiewicz Władysław,MS-274,Architektura,1988,,Nie
Architektura - mały słowniczek pojęć,Borusiewicz Władysław,MS-275,Architektura,1988,,Nie
Architektura - mały słowniczek pojęć,Borusiewicz Władysław,MS-276,Architektura,1988,,Nie
Architektura - mały słowniczek pojęć,Borusiewicz Władysław,MS-277,Architektura,1988,,Nie
Rośliny wokół nas. Drzewa,Miłkowska Maria,MS-278,Przewodniki wspinaczkowe,1988,,Nie
Etnografia. Konspekt wykładu kursu OT,Łysoń Krzysztof,MS-279,Architektura,nie podano,,Nie
Etnografia. Konspekt wykładu kursu OT,Łysoń Krzysztof,MS-279,Etnografia,nie podano,,Nie
Poradnik metodyczny dla przewodników,Czarnowski Adam (red.),MS-280,Metodyka,1970 Warszawa,,Nie
Zasady żywienia obozów wędrownych,Kazberuk Halina,MS-281,Metodyka,1973 Warszawa,,Nie
Przyroda i jej ochrona,Halpern Anna,MS-282,Przewodniki wspinaczkowe,1990 Warszawa,,Nie
"Zabytki architektury, zespoły urbanistyczne oraz założenia parkowo-ogrodowe - podstawowe wiadomości",Przyłęcki Mirosław,MS-283,Architektura,1985 Warszawa,,Nie
Przewodnik po zabytkach Mołdawii. Cz. I Okolice Gura Humorolui. Voroneţ - Humor - Slatina,Szucki Piotr,MS-284,Architektura,1983 Lublin,,Nie
Przewodnik po zabytkach Mołdawii. Cz. I Okolice Gura Humorolui. Voroneţ - Humor - Slatina,Szucki Piotr,MS-285,Architektura,1983 Lublin,,Nie
Zabytki Mołdawii. Okolice Fălticeni,Szucki Piotr,MS-286,Architektura,1984 Lublin,,Nie
Zabytki Mołdawii. Okolice Fălticeni,Szucki Piotr,MS-287,Architektura,1984 Lublin,,Nie
Zabytki Mołdawii. Okolice Fălticeni,Szucki Piotr,MS-288,Architektura,1984 Lublin,,Nie
Zabytki Mołdawii. Okolice Fălticeni,Szucki Piotr,MS-289,Architektura,1984 Lublin,,Nie
Architektura,Sołtyk Jan,MS-29,Architektura,1977 Warszawa,,Nie
Od Komańczy do Krempnej. Przewodnik krajoznawczy,"Grzesik Witold, Traczyk Tomasz",MS-290,Etnografia,1987 Warszawa,,Nie
Od Komańczy do Krempnej. Przewodnik krajoznawczy,"Grzesik Witold, Traczyk Tomasz",MS-290,Historia,1987 Warszawa,,Nie
Etnografia,Zaremba Anna,MS-291,Wyprawy,1993 Warszawa (SKG),,Nie
Etnografia,Zaremba Anna,MS-291,Etnografia,1993 Warszawa (SKG),,Nie
Wybór literatury dla turystów górskich i Przodowników Turystyki Górskiej,Bereza Bogdan (red.),MS-292,Wyprawy,"nie podano, SKG",,Nie
Wybór literatury dla turystów górskich i Przodowników Turystyki Górskiej,Bereza Bogdan (red.),MS-292,Informatory,"nie podano, SKG",,Nie
Przewodnik po turystyce akademickiej. Informator dla studentów,SKG,MS-293,Informatory,1983 Warszawa (SKG),,Nie
Gorce. Informator turystyczny (1986 -poświęcony Pieninom),"Barczyk Grzegorz, Szymczyk Teresa",MS-294,Monograficzne,1986 Warszawa (SKG),,Nie
Gorce. Informator turystyczny (1986 -poświęcony Pieninom),"Barczyk Grzegorz, Szymczyk Teresa",MS-295,Monograficzne,1986 Warszawa (SKG),,Nie
Literatura o tematyce górskiej w polskich wydawnictwach 1945-85. Beletrystyka. Cz. I,"Barczyk Grzegorz, Duszczyk Jarosław",MS-296,Wyprawy,1986 Warszawa (SKG),,Nie
Literatura o tematyce górskiej w polskich wydawnictwach 1945-85. Beletrystyka. Cz. I,"Barczyk Grzegorz, Duszczyk Jarosław",MS-297,Wyprawy,1986 Warszawa (SKG),,Nie
Literatura o tematyce górskiej w polskich wydawnictwach 1945-85. Beletrystyka. Cz. II,"Barczyk Grzegorz, Duszczyk Jarosław",MS-298,Wyprawy,1986 Warszawa (SKG),,Nie
Literatura o tematyce górskiej w polskich wydawnictwach 1945-85. Beletrystyka. Cz. II,"Barczyk Grzegorz, Duszczyk Jarosław",MS-299,Wyprawy,1986 Warszawa (SKG),,Nie
Architektura,Sołtyk Jan,MS-30,Architektura,1977 Warszawa,,Nie
"Literatura o tematyce górskiej w polskich wydawnictwach 1945-85. Przewodniki, albumy","Barczyk Grzegorz, Duszczyk Jarosław",MS-300,Wyprawy,1986 Warszawa (SKG),,Nie
"Literatura o tematyce górskiej w polskich wydawnictwach 1945-85. Przewodniki, albumy","Barczyk Grzegorz, Duszczyk Jarosław",MS-301,Wyprawy,1986 Warszawa (SKG),,Nie
Osadnictwo ,K. Piwnicka,MS-302,Terenoznawstwo,,Brak roku i miejsca wydania,Tak
Materiały szkoleniowe SKPB,NN,MS-303,Metodyka,,Brak roku i miejsca wydania,Tak
Rośliny wokół nas,M. Witkowska,MS-304,Przyroda,,Brak roku i miejsca wydania,Tak
Materiały szkoleniowe SKPB,,MS-305,Metodyka,1979,Brak miejsca wydania,Tak
Etnografia,A. Zaręba,MS-306,Etnografia,,Brak roku i miejsca wydania,Tak
Beskidy Zachodnie,P. Jagiełło,MS-307,Czasopisma,Warszawa 1982,,Tak
Harnaś nr 13,NN,MS-308,Czasopisma,Gliwice 1986,,Tak
Harnaś nr 7,NN,MS-309,Czasopisma,Gliwice 1987,,Tak
Ochrona przyrody i środowiska w Polsce,"Jabłońska Mirosława, Kowalik Tomasz",MS-31,Przewodniki wspinaczkowe,1974 Warszawa,,Nie
Harnaś nr 9,NN,MS-311,Czasopisma,Gliwice 1982,,Tak
Harnaś nr 14,NN,MS-312,Czasopisma,Gliwice 1991,,Tak
Materiały szkoleniowe SKPB, ,MS-314,Metodyka,1973,Brak miejsca wydania,Tak
Obraz tatarów w źródłach polskich z XIII w.,,MS-315,Historia,UKT Unikat,,Nie
Obraz tatarów w źródłach polskich z XIII w.,,MS-315,Geologia,UKT Unikat,,Nie
Architektura. Materiały szkoleniowe,Sołyk Jan,MS-316,Architektura,Warszawa 1977,,Nie
Zarys historii turystyki,Kulczycki Zbigniew,MS-316,Historia turystyki,PTTK Warszawa 1980,,Nie
Architektura. Materiały szkoleniowe,Sołyk Jan,MS-316,Historia turystyki,Warszawa 1977,,Nie
Architektura. Materiały szkoleniowe,Sołtyk Jan,MS-316,Architektura,"Warszawa, 1977",,Nie
Zarys historii turystyki,Kulczycki Zbigniew,MS-318,Historia turystyki,"PTTK, Warszawa, 1980",,Nie
Budownictwo drewniane. Materiałyszkoleniowe dla kursu przewodnickiego,"Czarnocki Jerzy, Jabłkowski Jan",MS-319,Architektura,,,Nie
Budownictwo drewniane. Materiałyszkoleniowe dla kursu przewodnickiego,"Czarnocki Jerzy, Jabłkowski Jan",MS-319,Architektura,,,Nie
Ochrona przyrody i środowiska w Polsce,"Jabłońska Mirosława, Kowalik Tomasz",MS-32,Przewodniki wspinaczkowe,1974 Warszawa,,Nie
Materiały szkoleniowe SKPB,,MS-320,Historia,,,Nie
Materiały szkoleniowe SKPB,,MS-320,Historia,,,Nie
Pierwsza Pomoc,Zbigniew Kieras,MS-321,Pierwsza pomoc,1985 Warszawa,,Tak
Pierwsza Pomoc,Zbigniew Kieras,MS-322,Pierwsza pomoc,1985 Warszawa,,Tak
Pierwsza Pomoc,Zbigniew Kieras,MS-323,Pierwsza pomoc,1985 Warszawa,,Tak
Pierwsza Pomoc,Zbigniew Kieras,MS-324,Pierwsza pomoc,1985 Warszawa,,Tak
Spisz środkowy i północny w naszym stuleciu,Zbigniew Kieras,MS-325,Pierwsza pomoc,1985 Warszawa,,Tak
Spisz środkowy i północny w naszym stuleciu,Tadeusz Tradjos,MS-326,Historia,1987 Warszawa,,Tak
